"No.","Date","Genre","Bibl","Hit"
"89","1938-03-13","Gesprochene Sprache","o.A., Heldengedenktagsfeier auf dem Wiener Heldenplatz, 13.03.1938","__speaker__200 Und darüber das herrliche Panorama : der Kahlenberg , der Leopoldsberg und die Waldkuppen des Wienerwaldes ."
"90","1937-12-22","Gesprochene Sprache","o.A., Staatsakt und Trauerparade in München für den verstorbenen General Ludendorff, 22.12.1937","__speaker__194 Diese Siege wurden erfochten von einer herrlichen Truppe und wurden erfochten von einer Führung , deren Kunst das ersetzte , was an Bataillonen fehlte ."
"91","1937-09-27","Gesprochene Sprache","o.A., Reportage vom Besuch Mussolinis in Essen, 27.09.1937","__speaker__200 Hier bietet dieser Tomméplatz mit seinem reichen farbigen Schmuck und der hin- und herwogenden , noch erwartungsfrohen Menge im herrlichen Sonnenschein eine unvergleichliche Schönheit ."
"92","1937-09-27","Gesprochene Sprache","o.A., Reportage vom Besuch Mussolinis in Essen, 27.09.1937","__speaker__200 Die Sonne überstrahlt dieses herrliche , unvergleichliche Bild. Noch ist nichts zu sehen ."
"93","1937-09-27","Gesprochene Sprache","o.A., Reportage vom Besuch Mussolinis in Essen, 27.09.1937","__speaker__200 Herrlich dieses Bild. . . und herrlicher Jubel der Bevölkerung !"
"94","1937-09-27","Gesprochene Sprache","o.A., Reportage vom Besuch Mussolinis in Essen, 27.09.1937","__speaker__200 Und das alles durchstrahlt von einem herrlichen Septemberhimmel ."
"95","1937-09-27","Gesprochene Sprache","o.A., Reportage vom Besuch Mussolinis in Essen, 27.09.1937","__speaker__200 Aber jetzt alles in Erwartung des großen Augenblicks , den wir Glücklichen , jawohl , liebe Hörer , das muss man sagen , glücklich der , dem das heute möglich ist , hier zu stehen und diesen herrlichen Augenblick in Essen miterleben zu dürfen ."
"96","1937-09-07","Gesprochene Sprache","Hitler, Adolf, Kulturtagung der NSDAP im Opernhaus, 07.09.1937","__speaker__284 So erleben sie die herrliche Tatsache eines Zustandes nur als einen Traum , in dem sie sich aber um so wohler fühlen , als sie ihn besingen dürfen ."
"97","1936-10-25","Gesprochene Sprache","o.A., Eröffnung der ""Woche des Deutschen Buches"" in der Weimarhalle in Weimar, 25.10.1936","__speaker__273 Die nationalsozialistische Kulturrepräsentanz , an ihrer Spitze unser Präsident der Reichskulturkammer , Herr Dr. Goebbels , hat es nicht und nie nötig , wegen dieser Sache die Macht des Staates anzurufen , sie ruft die schöpferische Übermacht unserer herrlichen Bewegung auf ."
"98","1936-10-25","Gesprochene Sprache","o.A., Eröffnung der ""Woche des Deutschen Buches"" in der Weimarhalle in Weimar, 25.10.1936","__speaker__273 Dieser herrliche und herrische Staat plant seinen kulturellen Willen auf ein Tausendjähriges Reich ."
"99","1936-09-14","Gesprochene Sprache","o.A., Reichsparteitag der NSDAP in Nürnberg Abschlussveranstaltung in der Kongresshalle, 14.09.1936","__speaker__284 Und in eben dem Ausmaß , in dem die herrlichen neuen Anlagen des Reichsparteitagsfeldes in Nürnberg wachsen und der Vollendung entgegengehen , wird der körperliche Wettkampf angegliedert werden ."
"100","1936-09-11","Gesprochene Sprache","o.A., Parteikongress der NSDAP in Nürnberg, 11.09.1936","__speaker__377 Denn uns in Deutschland stehen ja nicht die herrlichen Schwarzerdböden Russlands zur Verfügung , bei denen in der Tat eine intensive Bodenbearbeitung und Düngung sich erübrigen ."
"101","1936-09-11","Gesprochene Sprache","o.A., Tagung der NS-Reichsfrauenschaft auf dem Reichsparteitag der NSDAP in der Nürnberger Kongresshalle, 11.09.1936","__speaker__284 Beifall ) Was haben wir doch für eine herrliche strahlende Jugend wieder in Deutschland bekommen !"
"102","1936-09-11","Gesprochene Sprache","o.A., Tagung der NS-Reichsfrauenschaft auf dem Reichsparteitag der NSDAP in der Nürnberger Kongresshalle, 11.09.1936","__speaker__284 Ist es nicht auch zugleich für uns eine ganz herrliche neue Zielsetzung ?"
"103","1936-08-01","Gesprochene Sprache","o.A., Jugendfeier im Berliner Lustgarten anlässlich der Eröffnung der XI. Olympischen Spiele, 01.08.1936","__speaker__200 __speaker__200 Was in 12tägigen Lauf des Olympischen Feuers durch sieben Länder sich ankündete , was wir uns im Geleit dieses Olympischen Feuers erhofften , das findet in dieser Mittagsstunde des 1. August 1936 nun herrlichste Erfüllung ."
"104","1936-08-01","Gesprochene Sprache","o.A., Jugendfeier im Berliner Lustgarten anlässlich der Eröffnung der XI. Olympischen Spiele, 01.08.1936","__speaker__200 Und nun schwillt über die Dächer des Zeughauses , über die Dächer an der gewandelten herrlichen Straße Unter den Linden Berlins Rufen heran , näher und näher , es könnte das Nahen des olympischen Feuers zum Lustgarten ( Pause ) stärker und stärker ."
"105","1936-07-30","Gesprochene Sprache","o.A., Olympische Sommerspiele in Berlin: Reportage vom Training im Schwimmstadion und vom Rudern, 30.07.1936","__speaker__0 Maehata , die Großkämpferin , die 1932 drüben in Los Angeles überlegen die 200 m Brust gewann und die die ärgste Rivalin sein wird für unsere deutsche Brustschwimmerin Marta Genenger aus Krefeld , sie hat hier im Training schon an die drei Minuten geschwommen und Marta wird sich lang machen müssen , wenn sie diese herrlichen Leistungen erreichen will , aber wir wissen , dass unsere Marta Genenger ganz groß sein kann , wenn es darum gilt , im Kampf gegen die Besten der Welt anzutreten ."
"106","1936-07-30","Gesprochene Sprache","o.A., Olympische Sommerspiele in Berlin: Reportage vom Training im Schwimmstadion und vom Rudern, 30.07.1936","__speaker__0 Ob die Deutschen rangekommen sind an die Weltklasse seit 1932 und ob sie maßgeblich sein werden in der Entscheidung in dieser herrlichen ( unverständlich ) hier in der Schwimmkampfbahn ."
"107","1935-09-13","Gesprochene Sprache","o.A., Appell der politischen Leiter auf dem Parteitag der NSDAP in Nürnberg, 13.09.1935","__speaker__200 Über diese neuen Straßen marschierten die Fahnenblocks der Gaue heran zur herrlichen Umrahmung dieses gewaltigen Aufmarschbildes auf der Zeppelinwiese ."
"108","1935-09-11","Gesprochene Sprache","o.A., Grundsteinlegung zur Kongresshalle am Dutzendteich im Rahmen des Reichsparteitags der NSDAP in Nürnberg, 11.09.1935","__speaker__285 Uns aber , die wir , jeder an seinem Platz , Mitarbeiter sind an der Vollendung dieses Baues , erfüllt das herrliche und stolze Bewusstsein , mithelfen zu dürfen an einem Werk , das dazu bestimmt ist , der Nachwelt die Größe unserer Zeit und die Macht und Frucht der nationalsozialistischen Bewegung zu überliefern und damit dem deutschen Volke und der Nation zu dienen ."
"109","1935-09-10","Gesprochene Sprache","o.A., Empfang von Prominenz aus Partei und Staat im Nürnberger Rathaussaal anläßlich des Reichsparteitags der NSDAP, 10.09.1935","__speaker__284 Die Stadt der herrlichen deutschen alten Kultur erweitert sich zusehends zur Stadt der neuen deutschen Erhebung ."
"110","1933-09-23","Gesprochene Sprache","o.A., Beginn des Baus der ersten Reichsautobahn Frankfurt am Main - Heidelberg, Baustelle Frankfurt-Schwanheim, 23.09.1933","__speaker__331 6 : 08 unverständlich ) Anteil haben und alle , alle in der Fortsetzung dieses herrlichen Werkes in Arbeit kommen ."
"111","1933-09-01","Gesprochene Sprache","Hitler, Adolf, Die deutsche Kunst als stolzeste Verteidigung des deutschen Volkes?, in: Die deutsche Kunst als stolzeste Verteidigung des deutschen Volkes, München 1934 [1933]","__speaker__284 Aber als ein Grieche dieses Wunderwerk schuf , wußten alle , daß es die gewaltigste , weil herrlichste Proklamation des griechischen Wesens und Geistes war ."
"112","1933-07-30","Gesprochene Sprache","o.A., Abschlussfeier des 15. Deutschen Turnfestes in Stuttgart, 30.07.1933","__speaker__248 Im Hof des neuen Schlosses rechts die Fahnen der studentischen Verbindungen , und die Fotografen rasen im Innenraum , um dieses herrliche Bild festzuhalten ."
"113","1933-07-26","Gesprochene Sprache","o.A., Eröffnung des 15. Deutschen Turnfestes in Stuttgart, 26.07.1933","__speaker__200 Wir stehen mit unseren Mikrofonen im Hof des Neuen Schlosses , des herrlichen Neuen Schlosses ."
"114","1933-07-26","Gesprochene Sprache","o.A., Eröffnung des 15. Deutschen Turnfestes in Stuttgart, 26.07.1933","__speaker__200 Und man hört alle Dialekte durcheinander und man sieht , wo ( unverständlich ) Auf das herrliche , aber doch wohl etwas ( bricht ab , Musik ) Und nun gehr der Blick in den Mittelpunkt zu Rednertribüne ."
"115","1933-05-20","Gesprochene Sprache","o.A., Einsetzung des Gauleiters Karl Kaufmann als Reichsstatthalter von Hamburg sowie Vereidigung des neuen Hamburger Senats, 20.05.1933","__speaker__237 Es ist interessant und ein herrlicher Anblick , wie die Linien der Bürgersteige und der Straßen , die auf den Adolf-Hitler-Platz münden , umsäumt und gezeichnet werden von den bunten Kleidern und Anzügen der Menschenmenge , die hier erschienen ist ."
"116","1933-05-20","Gesprochene Sprache","o.A., Einsetzung des Gauleiters Karl Kaufmann als Reichsstatthalter von Hamburg sowie Vereidigung des neuen Hamburger Senats, 20.05.1933","__speaker__237 Jetzt biegt der Wagen , vorauf vier berittene Ordnungspolizeibeamte , in das Spalier des Stahlhelms auf dem Adolf-Hitler-Platz ein , ein herrlicher Anblick die wiegenden Pferdekörper über den dichten Menschenmengen ."
"117","1933-05-20","Gesprochene Sprache","o.A., Einsetzung des Gauleiters Karl Kaufmann als Reichsstatthalter von Hamburg sowie Vereidigung des neuen Hamburger Senats, 20.05.1933","__speaker__237 Der Reichsstatthalter kommt jetzt auf uns zu , seine Fahrt , die ihn vor wenigen Augenblicken hier eintreffen ließ , führte ihn in feierlichem Zuge vom Regierenden Bürgermeister Krogmann abgeholt in seiner Wohnung am Pöselsdorfer Weg an der herrlichen Außenalster entlang über die Lombardsbrücke , durch die Mönckebergstraße hierher zum Adolf-Hitler-Platz , wir waren Zeuge , wie begeistert er in der Mönckebergstraße und auf dem Adolf-Hitler-Platz begrüßt wurde ."
"118","1933-05-13","Gesprochene Sprache","o.A., Amteinführung des Reichsstatthalters Carl Röver in Bremen, 13.05.1933","__speaker__243 Zwei Jahrhunderte hat dieses herrliche Rathaus glückliche Zeiten gesehen , dann kam jener unheilvolle Dreißigjährige Krieg , der aus Deutschland ein Trümmerfeld gemacht hat , und es ist wie ein Wunder , dass es einer klugen Leitung der alten Hansestadt gelungen ist , in verhältnismäßig gutem Stande über diese Zeit hinwegzukommen ."
"119","1933-05-13","Gesprochene Sprache","o.A., Amteinführung des Reichsstatthalters Carl Röver in Bremen, 13.05.1933","__speaker__242 Und dieses Sehnen und dieses Glauben wie groß es ist , Sie mögen es ermessen , dass unser herrlicher Volkskanzler , der Führer Deutschlands , mit sechs Männern 1920 begonnen hat , das ganze Deutschland anzugreifen ."
"120","1933-05-13","Gesprochene Sprache","o.A., Amteinführung des Reichsstatthalters Carl Röver in Bremen, 13.05.1933","__speaker__242 Ich fühle mich also schon von vorneherein mit dieser herrlichen Stadt absolut verbunden ."
"121","1933-05-13","Gesprochene Sprache","o.A., Amteinführung des Reichsstatthalters Carl Röver in Bremen, 13.05.1933","__speaker__242 In diesem Geiste werde ich nichts anderes tun , meine sehr verehrten Anwesende , als dieser herrlichen Stadt Bremen im Auftrage des Reiches zu dienen , nicht mehr und nicht weniger , Dienst zu tun an dieser Stadt , so wie wir Dienst getan haben in dem zwölfjährigen Ringen um die Seelen unseres deutschen Menschentums ."
"122","1933-05-13","Gesprochene Sprache","o.A., Amteinführung des Reichsstatthalters Carl Röver in Bremen, 13.05.1933","__speaker__242 Und wenn ich zurückschweife jetzt durch die Straßen dieser Stadt und sah diese lachende Bremer Jugend , ich möchte wünschen , dass mein Führer Adolf Hitler einmal diese herrliche Bremer Jugend von Angesicht zu Angesicht schauen dürfte ."
"123","1933-05-13","Gesprochene Sprache","o.A., Amteinführung des Reichsstatthalters Carl Röver in Bremen, 13.05.1933","__speaker__242 Schöne herrliche Bremer Jugend , ich möchte sie meinem Führer zeigen , da schlägt einem das Herz noch mal so hoch , als sie einmal auch Träger sein werden des stolzen Gedankens , bremischen , hanseatischen Geistes ."
"124","1933-05-13","Gesprochene Sprache","o.A., Amteinführung des Reichsstatthalters Carl Röver in Bremen, 13.05.1933","__speaker__242 Und ich habe nur den einen Wunsch und die eine Hoffnung , die zum Glauben ist bei mir geworden , dass wir wie bis jetzt , nach wie vor als treue Kameraden zusammenstehen und unser Tun und Handeln nur leiten lassen , wie dienen wir beide dieser herrlichen Stadt Bremen ."
"125","1933-05-13","Gesprochene Sprache","o.A., Amteinführung des Reichsstatthalters Carl Röver in Bremen, 13.05.1933","__speaker__242 Die übrige Zeit brauche ich für den Kampf als Gauleiter , unsere Bewegung muss im Fluss bleiben , wir wollen ja langsam unsere herrliche Weltanschauung einbauen in den Staat und von dieser Warte aus sehe ich auch meine Mission hier an ."
"126","1933-05-03","Gesprochene Sprache","o.A., Stapellauf des Marine-Segelschulschiffes ""Gorch Fock"" auf der Hamburger Werft Blohm & Voss"", 03.05.1933","__speaker__237 Um uns das Gewirr und das Leben der Arbeit , unter uns Tausende von Menschen , die seit Stunden durch den Elbtunnel unter dem Elbstrom hinweg hier herüber strömen zur Werft von Blohm und Voss , um ebenfalls Zeuge zu sein des heutigen , herrlichen Tages der Deutschen Reichsmarine , Stapellauf des neuen Segelschulschiffs Ersatz-Niobe ."
"127","1933-05-03","Gesprochene Sprache","o.A., Stapellauf des Marine-Segelschulschiffes ""Gorch Fock"" auf der Hamburger Werft Blohm & Voss"", 03.05.1933","__speaker__237 Ein herrliches Bild , wie hier im Sonnenschein unter den Hakenkreuz- und Schwarz-Weiß-Roten Flaggen drüben die Tausenden von Menschen mit erhobenen Armen dastehen ."
"128","1933-05-03","Gesprochene Sprache","o.A., Stapellauf des Marine-Segelschulschiffes ""Gorch Fock"" auf der Hamburger Werft Blohm & Voss"", 03.05.1933","__speaker__237 Admiral Raeder und Bürgermeister Krogmann erreichen die Taufkanzel , hinter ihnen die Familie Kinau mit herrlichen großen Schwarz-Weiß-Rot geschmückten Sträußen ."
"129","1933-05-03","Gesprochene Sprache","o.A., Stapellauf des Marine-Segelschulschiffes ""Gorch Fock"" auf der Hamburger Werft Blohm & Voss"", 03.05.1933","__speaker__237 Deutschlandlied ) Leer und verlassen liegt nun plötzlich der Helgen 6 und seine Gleitbahnen vor uns , aber dort im Werfthafen ein umso herrlicher Anblick dafür , das schmucke , schlanke Segelschulschiff Gorch Fock der deutschen Reichsmarine , hell von der Sonne beschienen inmitten der Schlepper und Barkassen , die jetzt um ihn herumwimmeln , es hebt sich ab von dem düsteren Dunkelgrau der Helgen , die uns seine Backbordseite verdecken ."
"130","1933-05-01","Gesprochene Sprache","o.A., ""Tag der Nationalen Arbeit"": Reportage vom Abbrennen des Feuerwerks über dem Tempelhofer Feld in Berlin, 01.05.1933","__speaker__194 Ein herrlicher Goldregen senkt sich , wird aufgelöst ."
"131","1933-04-30","Gesprochene Sprache","o.A., Deutsche Mainacht der Hitlerjugend und des Bundes Deutscher Mädel im Bodetal, Harz, 30.04.1933","__speaker__300 Dann wird diese Zeit einmal in der Geschichte genannt werden als größer und herrlicher denn damals , da Eure stolze Goslarer Kaiserpfalz das Herz eines starken , geachteten Reiches war ."
"132","1933-04-19","Gesprochene Sprache","o.A., Kundgebung auf dem Hamburger Rathausplatz am Vorabend des Geburtstages von Adolf Hitler, 19.04.1933","__speaker__194 Und nun zeigte sich dem Zuschauer , der auf der Lombardsbrücke stand oder auf einem der angrenzenden Gebäude etwa einen erhöhten Posten gefasst hatte , ein herrliches Bild : ein leuchtender Kranz legte sich plötzlich wie von unsichtbaren Händen gezogen um das äußere Alsterbecken bis zur Lombardsbrücke hin ."
"133","1933-04-16","Gesprochene Sprache","o.A., Germanische Osterfeier von den ""Sieben Steinhäusern"" bei Fallingbostel, 16.04.1933","__speaker__194 Und wir alten , waffenfrohen und farbenfrohen Studenten , wir wollen mit Euch die Hand reichend das neue Reich bauen , ein neues Reich , ein herrliches , wunderbares Ostern heute !"
"134","1933-04-16","Gesprochene Sprache","o.A., Germanische Osterfeier von den ""Sieben Steinhäusern"" bei Fallingbostel, 16.04.1933","__speaker__259 Es ist , als ob der alte Geist erweckt werden soll in diesem neuen Leben , als ob diese ungeheuerlichen , die herrlichen Germanengestalten , die diese Felsblöcke auftürmten über die Gräber ihrer Herzöge , geläutert durch die Flamme wieder auferstehen , um an die Seite der Kämpfer für die deutsche Zukunft zu treten ."
"135","1930-07-30","Gesprochene Sprache","Severing, Carl, Rundfunkansprache für die SPD zur Reichstagswahl am 31. Juli 1932, 30.07.1930","__speaker__374 Und von uns hat damals niemand versprochen , wie ein anderer : "" Herrlichen Tagen führe ich Euch entgegen "" . Wir haben gewusst , mit den herrlichen Tagen ist es für lange aus ."
"136","1914-08-27","Gesprochene Sprache","Kaiser Wilhelm II, Eine Ansprache im Hauptquartier, in: Johann Ernst (Hg.), Reden des Kaisers, München: Deutscher Taschenbuch-Verl. 1966 [27.08.1914], S. 127","__speaker__391 Ich habe Euch hier um mich versammelt , um mich mit Euch des herrlichen Sieges zu erfreuen , den unsere Kameraden in mehreren Tagen in heißem Ringen erfochten haben ."
"137","1908-11-10","Gesprochene Sprache","Kaiser Wilhelm II, An den Grafen Zeppelin, in: Johann Ernst (Hg.), Reden des Kaisers, München: Deutscher Taschenbuch-Verl. 1966 [10.11.1908], S. 122-123","__speaker__391 __speaker__391 In Meinem Namen und im Namen unseres ganzen deutschen Volkes freue Ich Mich , Euere Exzellenz zu diesem herrlichen Werke , das Sie Mir heute so schön vorgeführt haben , aus tiefstem Herzen zu beglückwünschen ."
"138","1906-11-12","Gesprochene Sprache","Kaiser Wilhelm II, Gespräch mit Ganghofer, in: Johann Ernst (Hg.), Reden des Kaisers, München: Deutscher Taschenbuch-Verl. 1966 [12.11.1906], S. 116-119","__speaker__0 Der Wintergarten bot in seiner herrlichen Blumenpracht einen entzückenden Anblick und einen angenehmen Aufenthalt ."
"139","1906-11-12","Gesprochene Sprache","Kaiser Wilhelm II, Gespräch mit Ganghofer, in: Johann Ernst (Hg.), Reden des Kaisers, München: Deutscher Taschenbuch-Verl. 1966 [12.11.1906], S. 116-119","__speaker__0 Dann werde es immer ruhiger und einsamer , bis man endlich die volle Ruhe gefunden habe , um sich ganz der herrlichen Natur und ihren Schönheiten zu widmen ."
"140","1906-09-08","Gesprochene Sprache","Kaiser Wilhelm II, Festmahl für die Provinz Schlesien, in: Johann Ernst (Hg.), Reden des Kaisers, München: Deutscher Taschenbuch-Verl. 1966 [08.09.1906], S. 113-115","__speaker__391 Wo der Blick über Schlesiens Fluren schweift , tauchen die Erinnerungen an ihn auf , an die unvergleichlichen Kämpfe , unter denen er Preußen seine Weltmachtstellung schuf , aber auch an die herrliche Friedensarbeit , in der er versuchte , das schwer heimgesuchte Land zu heben und zu stärken ."
"141","1901-12-18","Gesprochene Sprache","Kaiser Wilhelm II, Die wahre Kunst, in: Johann Ernst (Hg.), Reden des Kaisers, München: Deutscher Taschenbuch-Verl. 1966 [18.12.1901], S. 99-103","__speaker__391 Was in diesen Räumen dem staunenden Beobachter dargeboten wird , das ist eine solche Fülle von Schönheit , wie man sie sich gar nicht herrlicher vereint vorstellen kann ."
"142","1901-12-18","Gesprochene Sprache","Kaiser Wilhelm II, Die wahre Kunst, in: Johann Ernst (Hg.), Reden des Kaisers, München: Deutscher Taschenbuch-Verl. 1966 [18.12.1901], S. 99-103","__speaker__391 Ebenso ist's in der Kunst ; und beim Anblick der herrlichen Überreste aus der alten klassischen Zeit überkommt einen auch wieder dasselbe Gefühl ; hier herrscht auch ein ewiges , sich gleich bleibendes Gesetz ; das Gesetz der Schönheit und Harmonie , der Ästhetik ."
