"No.","Date","Genre","Bibl","Hit"
"89","1940-10-26","Gesprochene Sprache","o.A., Staatsakt zum Jahrestag der Gründung des Generalgouvernements, 26.10.1940","[...]__speaker__220EsistfürunshiereineganzbesondereFreudeundAuszeichnung,dassderFührerdasReichunddieBewegungdurchhervorragendeMännerAnteilanunseremheutigenFesttagenehmen,dassdieReichsregierung,vertretendurchdenHerrnReichsinnenministerFrick,durchdenHerrnReichsarbeitsministerSeldte,durchdenHerrnChefderPräsidialkanzleidesFührers,HerrnMinisterMeißner,hierpersönlichvertretenist;dassunsereherrlicheBewegungdurchdieReichsleiterLutze,Hühnleinvertretenist,dassdieVertretungdesReichsführersderSS,dererstheuteMittageintreffenkann,GeneralDaluege,unseralterParteigenosse,hiererschienenist. [...]"
"90","1940-07-19","Gesprochene Sprache","Hitler, Adolf, Die Schande von Compiègne ist für immer gelöscht, in: Max Domarus (Hg.), Hitlers Reden und Proklamationen 1932-1945, München 1965 [1940], S. 1540-1559","__speaker__284 Die Ursache dafür liegt , abgesehen von der durchschnittlich hervorragenden Führung , in der ausgezeichneten taktischen Ausbildung des einzelnen Soldaten , der Verbände sowie des Zusammenwirkens der Waffen ."
"91","1940-07-19","Gesprochene Sprache","Hitler, Adolf, Die Schande von Compiègne ist für immer gelöscht, in: Max Domarus (Hg.), Hitlers Reden und Proklamationen 1932-1945, München 1965 [1940], S. 1540-1559","__speaker__284 Dank dem Vierjahresplan war Deutschland in hervorragender Weise auch für die schwerste Belastung gerüstet ."
"92","1939-06-03","Gesprochene Sprache","o.A., Reportage vom Kameradschaftsabend zur Ehrung der Legion Condor im Haus der Flieger in Hamburg, 03.06.1939","__speaker__336 An hervorragender Stelle hat hier mitgewirkt unser Kamerad , Hauptmann von Morrow , der uns ja auch auf den Flügen nach New York und zurück und auf dem Fluge nach Tokio mit dem Focke-Wulf-Condor begleitet hat und so herrlich geholfen und unterstützt hat ."
"93","1939-04-05","Gesprochene Sprache","o.A., Bericht von einer SS-Feierstunde in Prag nach dem deutschen Einmarsch in die Tschechoslowakei, 05.04.1939","__speaker__200 Man sieht viele hervorragende Persönlichkeiten , die Spitzen der Partei , der Wehrmacht und aller sonstigen Verbände sind vertreten ."
"94","1938-06-16","Gesprochene Sprache","o.A., Eröffnung des Gautages der NSDAP Ostpreußen im Königsberger Schloss, 16.06.1938","__speaker__371 In wie hervorragender Weise Ihnen das gelungen ist , dafür legen die Wahlziffern vor der Machtübernahme ebenso wie die nach der Machtübernahme ein stolzes Zeugnis ab ."
"95","1938-05-26","Gesprochene Sprache","o.A., Grundsteinlegung des Volkswagenwerkes bei Fallersleben am Mittellandkanal, 26.05.1938","__speaker__351 Bei allen Fahrten , auf den schwierigsten Strecken des Schwarzwaldes , bei den Kraftproben auf der Reichsautobahn und den steifsten Pässe der Alpen : Der Volkswagen hat überall seine hervorragende Leistungsfähigkeit bewiesen ."
"96","1938-05-26","Gesprochene Sprache","o.A., Grundsteinlegung des Volkswagenwerkes bei Fallersleben am Mittellandkanal, 26.05.1938","__speaker__351 Das schöne waldreiche Gelände ergibt die Möglichkeit zu hervorragender städtebaulicher Entfaltung , so dass hier eine Stadt entsteht , die zu den schönsten Städten der Welt zählen wird ."
"97","1938-05-24","Gesprochene Sprache","o.A., Ansprache zur Eröffiiung der Ausstellung ,,Entartete Musik"" im Düsseldorfer Kunstpalast (Vollständige Fassung), 24.05.1938","__speaker__211 Sie alle dürfen überzeugt sein , dass ich die Schwierigkeit des Auftrags , die er mir geworden ist , voll empfinde und dass mein Gefühl der Verantwortung auf diesem Gebiete eines hervorragenden Kultur- und Kunstbezirks um nichts geringer ist , als das Verantwortungsgefühl eines nationalsozialistischen Politikers in den rein politischen Bezirken , in denen freilich alle grundsätzlichen Fragen schneller und radikaler geklärt worden sind ."
"98","1936-08-03","Gesprochene Sprache","o.A., Olympische Sommerspiele 1936 in Berlin, Wettbewerbe. Reportage vom 100 m-Endlauf der Männer, 03.08.1936","__speaker__200 Ein hervorragendes Laufen von Osendarp , Holland , hat Europa im europäischen Festland den dritten Platz gesichert ."
"99","1935-09-11","Gesprochene Sprache","o.A., Reichsparteitag der NSDAP: Kulturtagung im Nürnberger Opernhaus, 11.09.1935","__speaker__284 Solange die charakteristischen Züge unserer heutigen Großstädte als hervorragendste Blickpunkte Warenhäuser , Basare , Hotels , Bürogebäude in Form von Wolkenkratzern usw. ausmachen , kann weder von Kunst noch von einer wirklichen Kultur die Rede sein ."
"100","1932-07-25","Gesprochene Sprache","Simpfendörfer, Wilhelm, Rundfunkansprache zur Reichstagswahl am 31. Juli 1932 über: ""Die Ziele und die Arbeit des Christlich-sozialen Volksdienstes"", 25.07.1932","__speaker__307 Der Volksdienst hat sich in seiner Reichstagsarbeit in hervorragender Weise für die Stärkung des Bauerntums eingesetzt und wird diese auch in Zukunft tun , aus der Überzeugung heraus , dass Bauern und Arbeitnehmer , Stadt und Land schicksalhaft aufeinander angewiesen sind , und dass ein gesunder Bauernstand eine der wichtigsten Säulen eines starken Staates darstellt ."
"101","1903-06-06","Gesprochene Sprache","Kaiser Wilhelm II, Das deutsche Volkslied, in: Johann Ernst (Hg.), Reden des Kaisers, München: Deutscher Taschenbuch-Verl. 1966 [06.06.1903], S. 108-111","__speaker__391 Sonst kann Ich nur sagen , daß wir zum Teil geradezu ganz hervorragendes Material gehört haben , auch abgesehen von den Vereinen , die auch unter Ihnen als hervorragend anerkannt sind , instrumental glockenartige Effekte !"
